frontier_id	priority	domain	mechanism	current_evidence	completion_state	discriminating_question	required_observation	execution_class	authority_owner	canonical_data_target	required_generator	probe_declaration	bounded_output_schema	maximum_rows_and_bytes	retention_class	tools	ordering_dependencies	completion_gate	falsification_condition	batch_id	batch_rank	thread_id	pr_number	thread_created_at	is_outdated	review_path	original_line	review_author	review_url	disposition	merged_evidence_commit	resolution_state
vl-mpeg12-scratch-plane-order-F2_hT	unbadged	gallium-vl	vl-mpeg12-scratch-plane-order	The decoder uses PIPE_FORMAT_IYUV consistently for the scratch buffer and its three-plane identity	fixed-on-main	Does merged main still exhibit vl-mpeg12-scratch-plane-order?	Inspect every scratch buffer format assignment and component-view route	offline-source-history	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_mpeg12_decoder.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 25 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Any scratch allocation returns to YV12 ordering without matching consumer changes	merged-review-thread-closure-batch-0003	26	PRRT_kwDOR3YK5M6F2_hT	354	2026-05-30T09:20:57Z	false	src/gallium/auxiliary/vl/vl_mpeg12_decoder.c	1009	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/354#discussion_r3328505995	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
vl-vertex-input-driver-location-F6A8h	P2	gallium-vl	vl-vertex-input-driver-location	vl_nir assigns each vertex input driver_location from its fixed VERT_ATTRIB_GENERIC0-relative slot and preserves gaps	fixed-on-main	Does merged main still exhibit vl-vertex-input-driver-location?	Inspect IDCT and passthrough shaders and require driver locations to match bound vertex-element indices	offline-build-test	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_nir.c;src/gallium/auxiliary/vl/tests/vl_nir_vertex_io_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 26 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A sparse VL vertex input is compacted onto another bound row	merged-review-thread-closure-batch-0003	27	PRRT_kwDOR3YK5M6F6A8h	371	2026-05-31T00:37:52Z	false	src/gallium/auxiliary/vl/vl_nir.c	23	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/371#discussion_r3329519619	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
nouveau-latency-test-build-tests-gate-F6_7V	P2	nouveau	nouveau-latency-test-build-tests-gate	The nouveau_lat_rs_gen test registration is enclosed by if with_tests	fixed-on-main	Does merged main still exhibit nouveau-latency-test-build-tests-gate?	Configure with build-tests disabled and require the test to remain unregistered	offline-source-history	mesa-26-gororoba	src/nouveau/compiler/latencies/meson.build	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 27 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The latency unit test registers when with_tests is false	merged-review-thread-closure-batch-0003	28	PRRT_kwDOR3YK5M6F6_7V	391	2026-05-31T07:08:07Z	true	src/nouveau/compiler/latencies/meson.build	62	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/391#discussion_r3329844377	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
nouveau-latency-empty-identifier-guard-F6_8U	unbadged	nouveau	nouveau-latency-empty-identifier-guard	to_camel explicitly special-cases only the empty string before string operations; invalid non-string inputs still fail	fixed-on-main	Does merged main still exhibit nouveau-latency-empty-identifier-guard?	Exercise empty string, None, zero, and valid identifiers against the helper	offline-build-test	mesa-26-gororoba	src/nouveau/compiler/latencies/lat_rs_gen.py;src/nouveau/compiler/latencies/test_lat_rs_gen.py	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 28 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A non-string falsy input silently passes through identifier conversion	merged-review-thread-closure-batch-0003	29	PRRT_kwDOR3YK5M6F6_8U	391	2026-05-31T07:08:10Z	false	src/nouveau/compiler/latencies/lat_rs_gen.py	85	sourcery-ai	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/391#discussion_r3329844450	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
nouveau-latency-csv-newline-mode-F6_8V	unbadged	nouveau	nouveau-latency-csv-newline-mode	lat_rs_gen.reader opens CSV input with newline empty as required by csv.reader	fixed-on-main	Does merged main still exhibit nouveau-latency-csv-newline-mode?	Inspect the file-opening mode and exercise mixed platform line endings	offline-build-test	mesa-26-gororoba	src/nouveau/compiler/latencies/lat_rs_gen.py;src/nouveau/compiler/latencies/test_lat_rs_gen.py	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 29 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	CSV input is reopened with universal newline translation enabled	merged-review-thread-closure-batch-0003	30	PRRT_kwDOR3YK5M6F6_8V	391	2026-05-31T07:08:10Z	false	src/nouveau/compiler/latencies/lat_rs_gen.py	98	sourcery-ai	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/391#discussion_r3329844451	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
terascale-format-test-sys-path-scope-F7OTa	unbadged	terascale-common	terascale-format-test-sys-path-scope	The test snapshots sys.path, loads the generator through an explicit module spec, and restores sys.path in finally	fixed-on-main	Does merged main still exhibit terascale-format-test-sys-path-scope?	Import the test beside unrelated modules and require the original search path after collection	offline-build-test	mesa-26-gororoba	src/amd/terascale/common/test_terascale_formats.py	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 30 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Test collection leaves a persistent module search-path mutation	merged-review-thread-closure-batch-0003	31	PRRT_kwDOR3YK5M6F7OTa	397	2026-05-31T08:22:16Z	false	src/amd/terascale/common/test_terascale_formats.py	11	sourcery-ai	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/397#discussion_r3329919483	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
terascale-format-test-yaml-isolation-F7OUm	P2	terascale-common	terascale-format-test-yaml-isolation	The test loads the real generator without installing a MagicMock yaml module into global sys.modules	fixed-on-main	Does merged main still exhibit terascale-format-test-yaml-isolation?	Collect the test with another PyYAML consumer and require real yaml.dump behavior	offline-build-test	mesa-26-gororoba	src/amd/terascale/common/test_terascale_formats.py	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 31 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Collection replaces the process-wide yaml module with a mock	merged-review-thread-closure-batch-0003	32	PRRT_kwDOR3YK5M6F7OUm	397	2026-05-31T08:22:20Z	false	src/amd/terascale/common/test_terascale_formats.py	7	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/397#discussion_r3329919570	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
terascale-format-test-meson-registration-F7Oda	unbadged	terascale-common	terascale-format-test-meson-registration	The Terascale format Python test is registered inside with_tests in the common Meson build	fixed-on-main	Does merged main still exhibit terascale-format-test-meson-registration?	Configure with tests enabled and require terascale_formats_py in the amd suite	offline-build-test	mesa-26-gororoba	src/amd/terascale/common/meson.build;src/amd/terascale/common/test_terascale_formats.py	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 32 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The test remains manual-only or registers when tests are disabled	merged-review-thread-closure-batch-0003	33	PRRT_kwDOR3YK5M6F7Oda	397	2026-05-31T08:23:03Z	false	src/amd/terascale/common/test_terascale_formats.py	15	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/397#discussion_r3329920338	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
radeon-rs480-debugfs-space-separator-F-qkY	P2	radeon-winsys	radeon-rs480-debugfs-space-separator	The RS480 debugfs parser accepts whitespace-delimited AGP_BASE_2, GART_BASE, and GART_FEATURE_ID lines in addition to equals-delimited forms	fixed-on-main	Does merged main still exhibit radeon-rs480-debugfs-space-separator?	Feed kernel-format debugfs lines through the parser and require all three register values	offline-build-test	mesa-26-gororoba	src/gallium/winsys/radeon/drm/radeon_drm_winsys.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 33 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Kernel rs400_debugfs_gart_info_show output yields zero parsed registers	merged-review-thread-closure-batch-0003	34	PRRT_kwDOR3YK5M6F-qkY	399	2026-05-31T23:17:32Z	false	src/gallium/winsys/radeon/drm/radeon_drm_winsys.c	203	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/399#discussion_r3331092905	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
build-package-share-parent-creation-GBJ63	unbadged	build-infra	build-package-share-parent-creation	The release package first created usr/share before the reviewed alias and later removed that alias when usr/share became a real package directory	fixed-on-main	Does merged main still exhibit build-package-share-parent-creation?	Trace every current compatibility link to an existing parent and require real usr/share package content to remain a directory	offline-source-history	mesa-26-gororoba	build-infra/packaging/mesa-gororoba/PKGBUILD	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 34 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A package symlink again targets a missing parent or collides with the real share directory	merged-review-thread-closure-batch-0003	35	PRRT_kwDOR3YK5M6GBJ63	406	2026-06-01T06:03:09Z	false	build-infra/packaging/mesa-gororoba/PKGBUILD	135	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/406#discussion_r3331962067	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
build-package-makedepends-ownership-GBJ7B	unbadged	build-infra	build-package-makedepends-ownership	The release package separates runtime libraries in depends from the trimmed compiler, generator, protocol, and build-tool set in makedepends	fixed-on-main	Does merged main still exhibit build-package-makedepends-ownership?	Run makepkg printsrcinfo and namcap and require no unexplained depends and makedepends duplication	offline-source-history	mesa-26-gororoba	build-infra/packaging/mesa-gororoba/PKGBUILD	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 35 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Runtime-only libraries return to makedepends without a build-time requirement	merged-review-thread-closure-batch-0003	36	PRRT_kwDOR3YK5M6GBJ7B	406	2026-06-01T06:03:10Z	false	build-infra/packaging/mesa-gororoba/PKGBUILD	53	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/406#discussion_r3331962083	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
build-release-env-activation-contract-GBJ7F	unbadged	build-infra	build-release-env-activation-contract	The system release package owns its environment under /etc/opt, /etc/profile.d, /usr/lib/environment.d, and the mesa-gororoba-run wrapper; the retired opt share path is outside the current contract	superseded-on-main	Does merged main still exhibit build-release-env-activation-contract?	Trace every supported activation entry to the package-owned /etc or /usr policy file	offline-source-history	mesa-26-gororoba	build-infra/packaging/mesa-gororoba/PKGBUILD;build-infra/packaging/mesa-gororoba/mesa-gororoba-run	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 36 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A supported launcher still depends on the removed prefix share env script	merged-review-thread-closure-batch-0003	37	PRRT_kwDOR3YK5M6GBJ7F	406	2026-06-01T06:03:10Z	false	build-infra/packaging/mesa-gororoba/PKGBUILD	124	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/406#discussion_r3331962088	superseded	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
build-debug-package-tier-retirement-GBJ7M	unbadged	build-infra	build-debug-package-tier-retirement	The reviewed mesa-gororoba-debug package was removed and replaced by explicit debug-asan, debug-o0, and debug-optimized tier packages with distinct activation contracts	superseded-on-main	Does merged main still exhibit build-debug-package-tier-retirement?	Confirm the old package path is absent and each replacement tier owns its wrapper or system activation explicitly	offline-source-history	mesa-26-gororoba	build-infra/packaging/mesa-gororoba-debug-optimized/PKGBUILD;build-infra/packaging/mesa-gororoba-debug-o0/PKGBUILD;build-infra/packaging/mesa-gororoba-debug-asan/PKGBUILD	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 37 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The retired package returns or a replacement silently relies on its removed share env path	merged-review-thread-closure-batch-0003	38	PRRT_kwDOR3YK5M6GBJ7M	406	2026-06-01T06:03:10Z	false	build-infra/packaging/mesa-gororoba-debug/PKGBUILD	111	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/406#discussion_r3331962098	superseded	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
build-results-policy-visibility-GNz7_	P1	build-infra	build-results-policy-visibility	build-infra/.gitignore no longer hides results, so misplaced retained bundles remain visible to git status and review	fixed-on-main	Does merged main still exhibit build-results-policy-visibility?	Run git check-ignore on a synthetic build-infra/results path and require a nonignored result	offline-source-history	mesa-26-gororoba	build-infra/.gitignore	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 38 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A broad ignore rule again hides policy-violating retained result bundles	merged-review-thread-closure-batch-0003	39	PRRT_kwDOR3YK5M6GNz7_	409	2026-06-01T18:43:14Z	false	build-infra/.gitignore	1	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/409#discussion_r3336402187	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
gpuvis-child-log-open-failure-GTZAR	unbadged	util-perf	gpuvis-child-log-open-failure	The trace-cmd child exits 127 when its requested log file cannot be opened instead of inheriting parent output streams	fixed-on-main	Does merged main still exhibit gpuvis-child-log-open-failure?	Force log open failure and require child failure without exec or parent-stream leakage	offline-source-history	mesa-26-gororoba	src/util/perf/gpuvis_trace_utils.h	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 39 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A failed child log open continues into execvp with inherited stdout or stderr	merged-review-thread-closure-batch-0003	40	PRRT_kwDOR3YK5M6GTZAR	410	2026-06-02T03:05:59Z	false	src/util/perf/gpuvis_trace_utils.h	389	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/410#discussion_r3338411014	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
vl-zscan-aligned-row-normalization-G1TJX	unbadged	gallium-vl	vl-zscan-aligned-row-normalization	The zscan vertex shader normalizes centered block rows by DIV_ROUND_UP of blocks_total and blocks_per_line	fixed-on-main	Does merged main still exhibit vl-zscan-aligned-row-normalization?	Evaluate the final complete and partial rows and require normalized coordinates strictly below one	offline-build-test	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_zscan.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 40 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The last legal row reaches one or wraps to row zero under REPEAT	merged-review-thread-closure-batch-0003	41	PRRT_kwDOR3YK5M6G1TJX	414	2026-06-03T17:17:22Z	false	src/gallium/auxiliary/vl/vl_zscan.c	124	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/414#discussion_r3350519685	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
vl-zscan-partial-row-normalization-G1TaH	P2	gallium-vl	vl-zscan-partial-row-normalization	The centered row coordinate uses the allocated rounded-up source row count for partial final rows	fixed-on-main	Does merged main still exhibit vl-zscan-partial-row-normalization?	Exercise a nondivisible block count and require the final row center to remain within its texture extent	offline-build-test	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_zscan.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 41 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A partial-row stream normalizes by unaligned blocks_total and samples row zero	merged-review-thread-closure-batch-0003	42	PRRT_kwDOR3YK5M6G1TaH	414	2026-06-03T17:17:35Z	false	src/gallium/auxiliary/vl/vl_zscan.c	124	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/414#discussion_r3350521134	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
vl-idct-packed-texel-center-derivation-G2b8t	unbadged	gallium-vl	vl-idct-packed-texel-center-derivation	The IDCT comment derives the stepped start and x lane bias as 0.5 divided by buffer_width over four and distinguishes the row lane bias	fixed-on-main	Does merged main still exhibit vl-idct-packed-texel-center-derivation?	Compare the comment constants with calc_addr sizes and the emitted l_center vector	offline-source-history	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_idct.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 42 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The comment obscures which lane is biased or stops matching the packed coefficient width	merged-review-thread-closure-batch-0003	43	PRRT_kwDOR3YK5M6G2b8t	423	2026-06-03T18:25:57Z	false	src/gallium/auxiliary/vl/vl_idct.c	323	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/423#discussion_r3350924545	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
build-package-meson-idempotency-G3Dg1	unbadged	build-infra	build-package-meson-idempotency	The package build function removes its private build directory before meson setup, and installation uses meson install --no-rebuild	fixed-on-main	Does merged main still exhibit build-package-meson-idempotency?	Execute two packaging preparations in the same source directory and require the second Meson setup to succeed	offline-source-history	mesa-26-gororoba	build-infra/packaging/mesa-gororoba/PKGBUILD	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 43 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A repeated makepkg run reaches Meson with a stale configured build directory	merged-review-thread-closure-batch-0003	44	PRRT_kwDOR3YK5M6G3Dg1	424	2026-06-03T19:03:02Z	false	build-infra/packaging/mesa-gororoba/PKGBUILD	110	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/424#discussion_r3351144865	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
gpuvis-foreground-wait-eintr-HIMhb	P2	util-perf	gpuvis-foreground-wait-eintr	Foreground trace-cmd waiting retries waitpid on EINTR and evaluates the reaped child status only after a completed wait	fixed-on-main	Does merged main still exhibit gpuvis-foreground-wait-eintr?	Interrupt foreground waitpid and require the direct child to be reaped without a spurious failure	offline-source-history	mesa-26-gororoba	src/util/perf/gpuvis_trace_utils.h	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 44 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	EINTR escapes the wait loop and leaves a zombie or false tracing failure	merged-review-thread-closure-batch-0003	45	PRRT_kwDOR3YK5M6HIMhb	410	2026-06-04T15:56:35Z	false	src/util/perf/gpuvis_trace_utils.h	466	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/410#discussion_r3357294304	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
vl-single-attribute-passthrough-QY1DG	unbadged	gallium-vl	vl-single-attribute-passthrough	vl_nir_vs_passthrough reuses position as texcoord when num_tc equals one and allocates separate attributes only for multiple texcoords	fixed-on-main	Does merged main still exhibit vl-single-attribute-passthrough?	Inspect and execute one-attribute and multi-attribute passthrough fixtures against their bound vertex rows	offline-build-test	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_nir.c;src/gallium/auxiliary/vl/tests/vl_nir_vertex_io_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 45 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A one-element VL caller reads unbound generic attribute one	merged-review-thread-closure-batch-0003	46	PRRT_kwDOR3YK5M6QY1DG	1109	2026-07-13T12:30:17Z	false	src/gallium/auxiliary/vl/vl_nir.c	61	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1109#discussion_r3570622842	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
draw-tgsi-reference-failure-message-QY1D4	unbadged	gallium-draw	draw-tgsi-reference-failure-message	The NULL nir_to_tgsi branch reports that TGSI reference compilation was expected to succeed	fixed-on-main	Does merged main still exhibit draw-tgsi-reference-failure-message?	Force a NULL TGSI reference result and require the diagnostic to describe the failed expectation	offline-build-test	mesa-26-gororoba	src/gallium/auxiliary/draw/tests/draw_vs_nir_raw_output_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 46 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The failure message again claims tokens were returned in the NULL branch	merged-review-thread-closure-batch-0003	47	PRRT_kwDOR3YK5M6QY1D4	1109	2026-07-13T12:30:18Z	false	src/gallium/auxiliary/draw/tests/draw_vs_nir_raw_output_test.c	533	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1109#discussion_r3570622907	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
vl-passthrough-layout-comment-QY1Dk	unbadged	gallium-vl	vl-passthrough-layout-comment	vl_nir.h documents position reuse for num_tc one and distinct attributes one through num_tc only for multi-texture layouts	fixed-on-main	Does merged main still exhibit vl-passthrough-layout-comment?	Compare the public helper contract with every current vertex-element binding pattern	offline-source-history	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_nir.h;src/gallium/auxiliary/vl/vl_nir.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 47 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The header again requires separate texcoord rows from legacy one-element callers	merged-review-thread-closure-batch-0003	48	PRRT_kwDOR3YK5M6QY1Dk	1109	2026-07-13T12:30:18Z	false	src/gallium/auxiliary/vl/vl_nir.h	37	copilot-pull-request-reviewer	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1109#discussion_r3570622883	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
draw-driver-location-output-order-QY6A5	P1	gallium-draw	draw-driver-location-output-order	Draw rebinds lowered intrinsic bases to retained variables' final driver locations and scans metadata from that same row authority	fixed-on-main	Does merged main still exhibit draw-driver-location-output-order?	Run the POS PSIZ COL0 regression and require metadata and stored rows to share driver order	offline-build-test	mesa-26-gororoba	src/gallium/auxiliary/draw/draw_vs_nir.c;src/gallium/auxiliary/draw/tests/draw_vs_nir_raw_output_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 48 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Point size and color metadata are redensed by semantic slot while stores retain driver order	merged-review-thread-closure-batch-0003	49	PRRT_kwDOR3YK5M6QY6A5	1109	2026-07-13T12:34:45Z	false	src/gallium/auxiliary/draw/draw_vs_nir.c	495	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1109#discussion_r3570650313	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
vl-single-attribute-passthrough-QY6A8	P1	gallium-vl	vl-single-attribute-passthrough	The shared passthrough keeps position as the sole texcoord source for num_tc one and the registered regression covers both legacy consumers	fixed-on-main	Does merged main still exhibit vl-single-attribute-passthrough?	Execute the one-attribute passthrough test and inspect deinterlace and matrix-filter vertex-element counts	offline-build-test	mesa-26-gororoba	src/gallium/auxiliary/vl/vl_nir.c;src/gallium/auxiliary/vl/vl_nir.h;src/gallium/auxiliary/vl/tests/vl_nir_vertex_io_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 49 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A legacy one-attribute filter samples from an unbound texcoord row	merged-review-thread-closure-batch-0003	50	PRRT_kwDOR3YK5M6QY6A8	1109	2026-07-13T12:34:45Z	false	src/gallium/auxiliary/vl/vl_nir.c	62	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1109#discussion_r3570650316	fixed	0c8b733b08e32df22cdcc4e19bf4cde411f63f5e	unresolved
