frontier_id	priority	domain	mechanism	current_evidence	completion_state	discriminating_question	required_observation	execution_class	authority_owner	canonical_data_target	required_generator	probe_declaration	bounded_output_schema	maximum_rows_and_bytes	retention_class	tools	ordering_dependencies	completion_gate	falsification_condition	batch_id	batch_rank	thread_id	pr_number	thread_created_at	is_outdated	review_path	original_line	review_author	review_url	disposition	merged_evidence_commit	resolution_state
r3v-loader-waitpid-eintr-retry	P2	r3v-test	loader-child-wait-eintr-retry	run_child calls waitpid once at r3v_native_loader_sweep.c:94-98 and reports failure on EINTR, leaving the child unreaped	actionable	Does merged main still exhibit loader-child-wait-eintr-retry?	Interrupt the parent wait with a handled signal while the child remains live; require wait retry, exact child status, and no residual child	offline-build-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/r3v_native_loader_sweep.c#L75-L110	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 21 remains stable	Retry waitpid while errno is EINTR, retain other error distinctions, add the signal-interruption calibration, and pass the loader sweep	A handled signal turns a valid child into a false failure or leaves it unreaped	merged-review-thread-closure-batch-0006	22	PRRT_kwDOR3YK5M6YcP8D	1399	2026-08-12T03:10:44Z	false	src/amd/r300/vulkan/tests/r3v_native_loader_sweep.c	84	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1399#discussion_r3763320185	requires-change		unresolved
r3v-xvfb-command-process-group-cleanup	P2	r3v-test	xvfb-wrapped-command-descendant-teardown	run_under_xvfb.sh:66-82 signals only command_pid; the existing signal-cleanup calibration observes Xvfb and temporary state but not a descendant such as sleep	actionable	Does merged main still exhibit xvfb-wrapped-command-descendant-teardown?	Wrap a command that spawns a long-lived descendant, signal the wrapper, and require the entire owned command process group and Xvfb to exit with no surviving PID	offline-build-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/run_under_xvfb.sh#L63-L110;src/amd/r300/vulkan/tests/r3v_xvfb_wrapper_signal_cleanup.py;src/amd/r300/vulkan/meson.build#L1651-L1680	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 22 remains stable	Give the wrapped command a dedicated process group, signal that group safely, add descendant-survival rejection, and pass shell plus Meson calibrations	The direct child exits but a wrapped descendant survives while signal cleanup reports success	merged-review-thread-closure-batch-0006	23	PRRT_kwDOR3YK5M6YckKP	1403	2026-08-12T03:44:34Z	false	src/amd/r300/vulkan/tests/run_under_xvfb.sh	71	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1403#discussion_r3763442732	requires-change		unresolved
r3v-xvfb-inherited-stdin-preservation	P2	r3v-test	background-command-stdin-reconnection	run_under_xvfb.sh:172 backgrounds the wrapped command without saving and reconnecting inherited stdin, so noninteractive POSIX shells may supply /dev/null	actionable	Does merged main still exhibit background-command-stdin-reconnection?	Pipe a payload through the wrapper to a read command and require the wrapped command to receive the exact bytes while still supporting signal cleanup	offline-build-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/run_under_xvfb.sh#L115-L175;src/amd/r300/vulkan/meson.build#L1651-L1680	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 23 remains stable	Save inherited stdin on an explicit descriptor, reconnect it for the background child, add piped-input positive and closed-input cases, and pass shell checks	A foreground-equivalent read succeeds directly but fails or reads EOF through the wrapper	merged-review-thread-closure-batch-0006	24	PRRT_kwDOR3YK5M6YckKT	1403	2026-08-12T03:44:34Z	false	src/amd/r300/vulkan/tests/run_under_xvfb.sh	172	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1403#discussion_r3763442736	requires-change		unresolved
r3v-optional-dispatch-guard-call-edge	P2	r3v-test	optional-dispatch-guard-to-call-dependency	optional_ranges and matches_in_ranges record only called slot names; closure_audit activates an optional edge only when that called slot is populated, losing a distinct populated guard slot	actionable	Does merged main still exhibit optional-dispatch-guard-to-call-dependency?	Calibrate a common provider containing if disp Guard then call disp Required with Guard populated and Required null; require one open Guard-to-Required edge	offline-build-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/r3v_native_entrypoint_audit.py#L446-L582;src/amd/r300/vulkan/tests/r3v_native_entrypoint_audit.py#L607-L760	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 24 remains stable	Represent guard slot and called slot as one explicit edge, activate by the guard, add correlated known-good and known-bad fixtures, and pass the entrypoint audit self-test	Guard is populated, Required is null, execution reaches the null call, and the audit reports no open edge	merged-review-thread-closure-batch-0006	25	PRRT_kwDOR3YK5M6YcmNY	1404	2026-08-12T03:47:23Z	false	src/amd/r300/vulkan/tests/r3v_native_entrypoint_audit.py	546	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1404#discussion_r3763454902	requires-change		unresolved
r3v-extra-slot-isolated-calibration	P2	r3v-test	extra-slot-failure-baseline-isolation	The Meson should_fail leg drops BindBufferMemory and BindBufferMemory2 together; an empty observed set can fail for missing expected baseline instead of the intended unexpected extra slot	actionable	Does merged main still exhibit extra-slot-failure-baseline-isolation?	First run the single-drop fixture and require a passing nonempty BindBufferMemory baseline, then apply the extra drop and require failure specifically for the unexpected-slot difference	offline-build-test	mesa-26-gororoba	src/amd/r300/vulkan/meson.build#L620-L645;src/amd/r300/vulkan/tests/r3v_native_entrypoint_audit.py#L585-L760	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 25 remains stable	Add a passing nonempty first-drop baseline and bind the extra-drop negative leg to that validated surface with exact diagnostic assertions	The extra-drop should_fail test passes because its expected baseline vanished rather than because an extra slot was detected	merged-review-thread-closure-batch-0006	26	PRRT_kwDOR3YK5M6YcmNc	1404	2026-08-12T03:47:23Z	false	src/amd/r300/vulkan/meson.build	524	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1404#discussion_r3763454907	requires-change		unresolved
r3v-carrier-gem-alias-overlap	P2	r3v-native	carrier-source-gem-alias-protection	The direct carrier path at r3v_native_cell.c:1738-1756 compares virtual pointer intervals and gathers directly into the mapped carrier; a second mapping of the same GEM BO can bypass the overlap test	actionable	Does merged main still exhibit carrier-source-gem-alias-protection?	Map one carrier GEM BO twice, source F32_2 records from the alias, and require correct output through non-aliasing staging or refusal before any write	offline-build-test	mesa-26-gororoba	src/amd/r300/vulkan/r3v_native_cell.c#L1675-L1775;src/amd/r300/vulkan/tests/r3v_native_vertex_carrier_harness.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 26 remains stable	Use BO identity when available or gather through temporary non-aliasing storage, add same-BO dual-mapping calibration, and pass overlap plus normal carrier cases	A second mapping of the carrier BO bypasses overlap detection and gathering corrupts unread source records	merged-review-thread-closure-batch-0006	27	PRRT_kwDOR3YK5M6Yc3Z1	1407	2026-08-12T04:16:40Z	false	src/amd/r300/vulkan/r3v_native_cell.c	88	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1407#discussion_r3763557278	requires-change		unresolved
r3v-carrier-comment-generic-search-root	P1	r3v-native	carrier-comment-path-independent-locator	The current comment at r3v_native_cell.c:1675-1682 embeds src/amd/r300/vulkan/r3v_native_cell.c in its rg command, contrary to the generic durable search-root rule	actionable	Does merged main still exhibit carrier-comment-path-independent-locator?	Run the revised locator from the repository root and require it to find record_triangle_cell_tail without an internal exact source path	offline-source-history	mesa-26-gororoba	src/amd/r300/vulkan/r3v_native_cell.c#L1675-L1682	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 27 remains stable	Replace the exact file path with a durable generic root such as src while preserving executable symbol-discovery provenance and pass comment-hygiene checks	The internal exact source path remains in the comment or removing it makes the locator non-replayable	merged-review-thread-closure-batch-0006	28	PRRT_kwDOR3YK5M6Yc3Z4	1407	2026-08-12T04:16:40Z	false	src/amd/r300/vulkan/r3v_native_cell.c	503	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1407#discussion_r3763557282	requires-change		unresolved
r3v-carrier-byte-fixture-canonical-oracle	P2	r3v-test	byte-fixture-canonical-triangle-binding	byte_defined_ref at harness lines 195-209 is both input and expected output and is never compared with r300_tcl_bypass_triangle_vertices, so the duplicated triangle can drift self-consistently	actionable	Does merged main still exhibit byte-fixture-canonical-triangle-binding?	Compare the packed 48-byte fixture against the canonical triangle bytes under the declared representation, then run delivery with independently derived expected output	offline-build-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/r3v_native_vertex_carrier_harness.c#L176-L230;src/amd/r300/common/r300_tcl_bypass_triangle.c#L1324-L1335	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 28 remains stable	Use one canonical byte authority or add an explicit equality assertion against r300_tcl_bypass_triangle_vertices before delivery; pass a drift mutant	Changing the canonical triangle leaves byte_defined_ref stale while the packed delivery leg still passes	merged-review-thread-closure-batch-0006	29	PRRT_kwDOR3YK5M6Yc3Z7	1407	2026-08-12T04:16:40Z	false	src/amd/r300/vulkan/tests/r3v_native_vertex_carrier_harness.c	209	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1407#discussion_r3763557286	requires-change		unresolved
r3v-vap-little-endian-byte-authority	P1	r3v-test	vap-component-byte-order-authority	The comment at r3v_native_vertex_carrier_harness.c:191-194 asserts little-endian VAP component consumption but names neither a primary or source authority nor a discovery locator	actionable	Does merged main still exhibit vap-component-byte-order-authority?	Resolve the byte-order claim to a named hardware or source authority, execute its recorded discovery locator, and independently compare the packed bytes with that authority	offline-source-history	mesa-26-gororoba	src/amd/r300/vulkan/tests/r3v_native_vertex_carrier_harness.c#L191-L209;src/amd/r300/common/r300_tcl_bypass_triangle.c#L1324-L1335	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 29 remains stable	Add the named authority and durable discovery locator beside the claim, then pass comment-hygiene and canonical-byte checks	The hard-coded oracle remains justified only by its own expected bytes or silently assumes host endianness	merged-review-thread-closure-batch-0006	30	PRRT_kwDOR3YK5M6Yc3Z9	1407	2026-08-12T04:16:40Z	false	src/amd/r300/vulkan/tests/r3v_native_vertex_carrier_harness.c	193	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1407#discussion_r3763557288	requires-change		unresolved
r3v-vertex-carrier-alias-refusal-comment	P1	r3v-native-test	present-mechanism alias-refusal comment	The comment still describes a future implementation while the harness already snapshots the carrier, refuses the overlapping source, and verifies unchanged bytes; source owner 75acc30f58391c5a30755c1481320d85011b7d54	actionable	Does merged main still exhibit present-mechanism alias-refusal comment?	State that refusing an in-carrier source performs no output write and leaves the carrier snapshot unchanged; retain the passing harness	offline-source-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/r3v_native_vertex_carrier_harness.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 30 remains stable	Merge the mechanism-only comment; pass the carrier harness; synchronize main; resolve and re-query the exact thread	The current comment already states only the proved positive mechanism or the harness no longer verifies unchanged bytes	merged-review-thread-closure-batch-0006	31	PRRT_kwDOR3YK5M6Yc3Z_	1407	2026-08-12T04:16:40Z	false	src/amd/r300/vulkan/tests/r3v_native_vertex_carrier_harness.c	303	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1407#discussion_r3763557291	requires-change		unresolved
r300-intensity-src-alpha-saturate-conformance	P2	r300-blend	intensity SRC_ALPHA_SATURATE conformance	The target helper still maps intensity RGB SRC_ALPHA_SATURATE to ZERO and the source test asserts it; exact RS482 observations reject both ZERO and native SAT behavior; source owner 06fc36238ba61f298f0bc64c843bd6c63ee99d4f	pending-evidence	Does merged main still exhibit intensity SRC_ALPHA_SATURATE conformance?	Supply fragment alpha independently of the intensity carrier and run exact-RS482 GL_INTENSITY8 cases expecting 0.625 and 0.6875	target-hardware-conformance	mesa-26-gororoba	src/gallium/drivers/r300/r300_state_inlines.h;src/gallium/drivers/r300/tests/r300_blend_factor_target_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 31 remains stable	Merge the mechanism and source oracle; retain exact-silicon results, diagnostics, and host identity; classify the row; resolve and re-query the exact thread	Either calibrated case remains ZERO, aliases source color, or misses 0.625 or 0.6875	merged-review-thread-closure-batch-0006	32	PRRT_kwDOR3YK5M6YiLxm	1476	2026-08-12T10:31:51Z	false	src/gallium/drivers/r300/r300_state_inlines.h	43	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1476#discussion_r3765600022	pending		unresolved
r3v-legacy-hybrid-compute-opt-in-retirement	P2	r3v	legacy hybrid-compute compatibility retirement	Current main contains neither hybrid-compute environment variable nor the compatibility helper; the native-only README follows deletion of the Gallium-backed lane	closed	Does merged main still exhibit legacy hybrid-compute compatibility retirement?	Confirm the successor deletion is an ancestor of main and no live code or documentation retains the legacy fallback	offline-source-history	mesa-26-gororoba	src/amd/r300/vulkan/README.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 32 remains stable	Re-query unresolved; resolve the exact ID from merged deletion evidence; re-query resolved; record the ledger row	A current executable path accepts R300VK_HYBRID_COMPUTE_EXPERIMENTAL or documentation again needs its precedence	merged-review-thread-closure-batch-0006	33	PRRT_kwDOR3YK5M6YiMuz	1477	2026-08-12T10:32:52Z	false	src/amd/r300/vulkan/README.md	152	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1477#discussion_r3765605680	superseded	ba9456059bb308b499b8940148d78b806adf67fc	resolved
r3v-arming-attempt-token-path-capacity	P2	r3v-native-test	attempt-token path capacity	The arming test accepts a generated directory that fills the 1024-byte buffer, then appends /attempt.token into another 1024-byte buffer without checking snprintf; source owner b690f564d95480bf0e52df070dd967240c96fb5f	actionable	Does merged main still exhibit attempt-token path capacity?	Reserve the exact suffix and terminator or allocate dynamically; calibrate a near-limit TMPDIR and require warning-free -Wformat-truncation compilation	offline-source-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/r3v_native_arming_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 33 remains stable	Pass the boundary fixture and cleanup checks without truncation diagnostics; merge; synchronize main; resolve and re-query the exact thread	A current exact bound or dynamic allocation already guarantees the complete token path and checks every format result	merged-review-thread-closure-batch-0006	34	PRRT_kwDOR3YK5M6YiPRn	1478	2026-08-12T10:35:17Z	false	src/amd/r300/vulkan/tests/r3v_native_arming_test.c	148	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1478#discussion_r3765620587	requires-change		unresolved
r3v-tcl-bypass-replay-tool-binding	P1	r3v-qualification	TCL-bypass replay tool binding	The procedure builds replay_r300_cs_track and assigns it to the single-IB R3V_KERNEL_REPLAY_TOOL contract, while the replay runners require replay_r300_tcl_bypass_ib with --set-vtx-size; source owner 8687516b5c5ab794f780bd24388e59d51747ede9	actionable	Does merged main still exhibit TCL-bypass replay tool binding?	Build and provenance-bind replay_r300_tcl_bypass_ib separately and retain replay_r300_cs_track under R3V_CS_TRACK_REPLAY_TOOL	offline-build-test	mesa-26-gororoba	docs/hardware/r3v-native-attended-cell-procedure.md;build-infra/r3v/build_kernel_replay.py;src/amd/r300/vulkan/tests/run_offline_ib_replay.sh;src/amd/r300/vulkan/tests/run_submit_object_replay.sh	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 34 remains stable	Build and verify both executable contracts; pass both replay suites; align procedure and inventory; merge; resolve and re-query the exact thread	One verified executable already accepts both the single-IB and bundle-plus-IB contracts with matching provenance	merged-review-thread-closure-batch-0006	35	PRRT_kwDOR3YK5M6YiliQ	1486	2026-08-12T10:56:28Z	false	docs/hardware/r3v-native-attended-cell-procedure.md	107	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1486#discussion_r3765752512	requires-change		unresolved
r300-rs480-register-property-comment-authority	P1	r300-registers	RS480 register property comment authority	The common register header still makes an unnamed live RS480 write-verify-restore survey its authority; owners b939956eb49d0ec5b45372076660669cfdfe9d89 and 02e578b642d027a714510588270ca37eef1888e6	actionable	Does merged main still exhibit RS480 register property comment authority?	State the measured read, write, verify, restore property, exact covered offsets, full-width behavior, and excluded non-completing-read hazards directly	offline-source-history	mesa-26-gororoba	src/amd/r300/common/r300_reg.h	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 35 remains stable	Merge the self-contained property comment; pass focused comment checks; synchronize main; resolve and re-query the exact thread	A successor comment already states the complete bounded property without relying on the unnamed survey	merged-review-thread-closure-batch-0006	36	PRRT_kwDOR3YK5M6Yimy3	1487	2026-08-12T10:57:33Z	false	src/gallium/drivers/r300/r300_reg.h	3538	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1487#discussion_r3765760103	requires-change		unresolved
r300-r2vb-c1c-rs482-validator-runtime	P1	r300-r2vb	RS482 C1C validator and runtime evidence	The opt-in C1C path still emits the position-only VAP state; source tests prove predicates and packet accounting only; 34d05bc659acf03bad0e8e0cbd3b182d028ee053 supplies no exact-current-SHA validator or runtime witness	pending-evidence	Does merged main still exhibit RS482 C1C validator and runtime evidence?	Run the exact current SHA on RS482 1002:5974 with all required hazard opt-ins and retain dmesg before and after, validator verdict, completion, output, and reset status	target-hazardous-submit	mesa-26-gororoba	src/gallium/drivers/r300/r300_r2vb.c;src/gallium/drivers/r300/tests/r300_r2vb_reingest_state_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 36 remains stable	Require validator acceptance, completion, passing output oracle, no validation or reset fault, and a sealed tested-SHA bundle; classify the row; resolve and re-query the exact thread	Validator rejection, DRM validation error, reset, hang, or completion or output failure	merged-review-thread-closure-batch-0006	37	PRRT_kwDOR3YK5M6Ym2kE	1540	2026-08-12T14:36:59Z	false	src/gallium/drivers/r300/r300_r2vb.c	2320	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1540#discussion_r3767397135	pending		unresolved
r3v-source-header-nicolai-path-scope	P2	governance	Nicolai holder path scope	The source-header audit still accepts Nicolai Haehnle et al. globally and its calibration accepts that holder on an arbitrary fixture; ef9a7d3a730fefda515635117e1a34f4eca5e07b left this holder global	actionable	Does merged main still exhibit Nicolai holder path scope?	Scope the holder to src/amd/r300/common/r300_reg.h and add an unrelated-path rejection calibration	offline-source-test	mesa-26-gororoba	src/amd/r300/vulkan/tests/r3v_source_header_audit.py	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 37 remains stable	Pass the intended header, reject the unrelated fixture, pass the selftest, merge, synchronize main, and resolve and re-query the exact thread	An unrelated audited file carrying that holder already produces the unreviewed-holder defect	merged-review-thread-closure-batch-0006	38	PRRT_kwDOR3YK5M6ZICHm	1589	2026-08-14T00:33:46Z	false	src/amd/r300/vulkan/tests/r3v_source_header_audit.py	43	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1589#discussion_r3780127145	requires-change		unresolved
r3v-window-carrier-gpu-producer-route	P1	r300-delivery-route	GPU-producer WINDOW carrier reachability	The route resolver selects immediate and fetched GPU-producer paths as WINDOW; the composed consumer bypasses host delivery and applies the viewport transform only to CLIP carriers; immediate route owner f3908552caa66be265973da927882d9e92ce6c77	closed	Does merged main still exhibit GPU-producer WINDOW carrier reachability?	Confirm current route selection produces WINDOW and the composed producer-consumer path avoids a second host transform	offline-source-history-and-retained-hardware-evidence	mesa-26-gororoba	src/amd/r300/common/r300_delivery_route.c;src/amd/r300/common/tests/r300_delivery_route_test.c;src/amd/r300/vulkan/r3v_native_cell.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 38 remains stable	Re-query unresolved; resolve the exact ID from merged route evidence; re-query resolved; record the ledger row	An admitted producer route remains unreachable or its carrier receives a second viewport transform	merged-review-thread-closure-batch-0006	39	PRRT_kwDOR3YK5M6ZIGc4	1590	2026-08-14T00:41:12Z	false	src/amd/r300/vulkan/r3v_native_cell.c	445	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1590#discussion_r3780153385	fixed	ba9456059bb308b499b8940148d78b806adf67fc	resolved
r300-carrier-position-space-source-authority	P1	r300-delivery-route	carrier position-space source authority	The header still says both present routes although four routes exist and names no controlling source or producer and consumer symbols; source owner 9fd78c467d217a7b69b3f1d261ca30b627945023	actionable	Does merged main still exhibit carrier position-space source authority?	Bind the four route composers, resolver, and CLIP-only consumer transform to a named source and mark any unverified portion as a hypothesis	offline-source-history	mesa-26-gororoba	src/amd/r300/common/r300_delivery_route.h	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 39 remains stable	Merge the authoritative contract; keep all four route tests consistent; synchronize main; resolve and re-query the exact thread	A current governing comment names the controlling source, exact producer and composer, consumer mechanism, and evidence boundary	merged-review-thread-closure-batch-0006	40	PRRT_kwDOR3YK5M6ZIGc_	1590	2026-08-14T00:41:12Z	false	src/amd/r300/common/r300_delivery_route.h	34	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1590#discussion_r3780153392	requires-change		unresolved
r300-delivery-route-position-space-census-retirement	P1	r300-route	explicit per-route position-space ownership	The resolver defaults to CLIP and assigns WINDOW only in explicit GPU delivery branches; current ownership follows 01cce6697e2122401327f7dbc7d873adb7b0a897 with immediate and fetched route owners f3908552caa and 6594b309ef5	closed	Does merged main still exhibit explicit per-route position-space ownership?	Confirm no current consumer depends on the retired all-routes census	offline-source-history	mesa-26-gororoba	src/amd/r300/common/r300_delivery_route.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 40 remains stable	Re-query unresolved; resolve the exact ID from merged ownership evidence; re-query resolved; record the ledger row	A current GPU route retains CLIP space or a live consumer still treats the retired census as authority	merged-review-thread-closure-batch-0006	41	PRRT_kwDOR3YK5M6ZIGdC	1590	2026-08-14T00:41:12Z	false	src/amd/r300/common/r300_delivery_route.c	18	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1590#discussion_r3780153395	superseded	ba9456059bb308b499b8940148d78b806adf67fc	resolved
r2vb-producer-us-block-payload-validation	P1	r300-producer-evidence	producer US block payload validation	The manifest checker requires three US register addresses but no exact payload identity; 6cfa25faf9543c896b8ddeb9486d2dcdea2dd57c has no altered-ALU-payload mutant with a refreshed IB digest	actionable	Does merged main still exhibit producer US block payload validation?	Alter one trusted US ALU payload, refresh the IB digest, and require rejection	offline-build-test	mesa-26-gororoba	src/amd/r300/common/tests/r300_r2vb_producer_manifest_check.py	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 41 remains stable	Merge complete US-block identity validation and the calibrated mutant; synchronize main; resolve and re-query the exact thread	The current checker rejects the refreshed-digest payload mutant through an existing complete-block identity check	merged-review-thread-closure-batch-0006	42	PRRT_kwDOR3YK5M6ZIX10	1591	2026-08-14T01:05:15Z	false	src/amd/r300/common/tests/r300_r2vb_producer_manifest_check.py	331	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1591#discussion_r3780263174	requires-change		unresolved
r2vb-producer-carrier-replay-footprint	P1	r300-producer-evidence	producer carrier replay footprint	The manifest emits a calculated 64-byte carrier while the replay from 6cfa25faf9543c896b8ddeb9486d2dcdea2dd57c still hard-codes a 4096-byte BO	actionable	Does merged main still exhibit producer carrier replay footprint?	Replay the generated 64-byte BO while retaining the 32-byte rejection arm	offline-build-test	mesa-26-gororoba	src/amd/r300/common/r300_r2vb_producer_manifest.c;src/amd/r300/common/tests/run_r2vb_producer_replay.sh	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 42 remains stable	Derive the BO size from bo_table.json or enforce exact 64 bytes; pass positive and undersized controls; merge; resolve and re-query the exact thread	The current replay consumes the generated BO size rather than 4096	merged-review-thread-closure-batch-0006	43	PRRT_kwDOR3YK5M6ZIX14	1591	2026-08-14T01:05:15Z	false	src/amd/r300/common/r300_r2vb_producer_manifest.c	112	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1591#discussion_r3780263179	requires-change		unresolved
r2vb-producer-generated-header-attribution-policy	P1	r300-generated-source-policy	generated header SPDX attribution policy	The generated header and its generator remain intentionally SPDX-only under the controlling verified-holder policy; generated source owner 6cfa25faf9543c896b8ddeb9486d2dcdea2dd57c	closed	Does merged main still exhibit generated header SPDX attribution policy?	Confirm the generator and checked-in header remain SPDX-only under the controlling current policy	offline-source-history	mesa-26-gororoba	AGENTS.md;src/amd/r300/common/r300_r2vb_producer_fs_block.h;src/amd/r300/compiler/tests/r300_tcl_bypass_fs_tool.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 43 remains stable	Re-query unresolved; resolve the exact ID as superseded by policy; re-query resolved; record the ledger row	A verified legal holder or newer controlling policy requires a copyright line	merged-review-thread-closure-batch-0006	44	PRRT_kwDOR3YK5M6ZIX17	1591	2026-08-14T01:05:15Z	false	src/amd/r300/common/r300_r2vb_producer_fs_block.h	2	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1591#discussion_r3780263181	superseded	ba9456059bb308b499b8940148d78b806adf67fc	resolved
