frontier_id	priority	domain	mechanism	current_evidence	completion_state	discriminating_question	required_observation	execution_class	authority_owner	canonical_data_target	required_generator	probe_declaration	bounded_output_schema	maximum_rows_and_bytes	retention_class	tools	ordering_dependencies	completion_gate	falsification_condition	batch_id	batch_rank	thread_id	pr_number	thread_created_at	is_outdated	review_path	original_line	review_author	review_url	disposition	merged_evidence_commit	resolution_state
r2vb-integer-operation-proof-floor-retirement	unbadged	r300-docs	r2vb-integer-operation-proof-floor-retirement	The generic bounded integer-ALU claim was replaced by a closed operation-level provenance contract; unsupported operations decline	closed	Does merged main still exhibit r2vb-integer-operation-proof-floor-retirement?	Inspect the integer witness rules for an explicit operation identity requirement in addition to range bounds	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-producer-alu-compaction-design.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 25 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	An unmodeled integer operation is admitted solely because every intermediate fits the FP24 exact-integer magnitude window	merged-review-thread-closure-batch-0004	26	PRRT_kwDOR3YK5M6Rk3HA	1130	2026-07-16T20:10:08Z	false	docs/hardware/rs482-producer-alu-compaction-design.md	508	coderabbitai	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1130#discussion_r3598595547	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-integer-compare-witness-domain	P2	r300-docs	r2vb-integer-compare-witness-domain	Integer compare operands use integer range and provenance facts, while NaN and infinity class checks remain confined to float comparisons	closed	Does merged main still exhibit r2vb-integer-compare-witness-domain?	Inspect compare witness derivation for type-correct authority selection	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-producer-alu-compaction-design.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 26 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	An integer compare operand is classified by reinterpreting its bits through nir_analyze_fp_class	merged-review-thread-closure-batch-0004	27	PRRT_kwDOR3YK5M6RnC3V	1130	2026-07-16T23:11:19Z	false	docs/hardware/rs482-producer-alu-compaction-design.md	575	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1130#discussion_r3599424354	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-transparent-ssa-witness-forwarding	P2	r300-docs	r2vb-transparent-ssa-witness-forwarding	The witness contract forwards proved identity through transparent mov, vector construction, and select glue without widening the proof	closed	Does merged main still exhibit r2vb-transparent-ssa-witness-forwarding?	Inspect the closed witness rules for transparent SSA forwarding and unsupported-operation decline	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-producer-alu-compaction-design.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 27 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Transparent SSA glue discards an otherwise valid witness or an identity-changing operation passes as transparent	merged-review-thread-closure-batch-0004	28	PRRT_kwDOR3YK5M6RnC3W	1130	2026-07-16T23:11:19Z	false	docs/hardware/rs482-producer-alu-compaction-design.md	584	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1130#discussion_r3599424355	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-rtz-threshold-discriminator	P2	r300-docs	r2vb-rtz-threshold-discriminator	The RTZ counterexample uses a sequence that can cross an integer-conversion threshold under the modeled FP24 truncation rule	closed	Does merged main still exhibit r2vb-rtz-threshold-discriminator?	Recompute the documented discriminator under R300_NUM_DOMAIN_FP24_RTZ and compare both paths	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-producer-alu-compaction-design.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 28 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The retained calibration relies on a positive value below 2.0 rounding upward under round-toward-zero	merged-review-thread-closure-batch-0004	29	PRRT_kwDOR3YK5M6RnC3X	1130	2026-07-16T23:11:19Z	false	docs/hardware/rs482-producer-alu-compaction-design.md	488	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1130#discussion_r3599424356	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-planned-typed-gate-documentation-retirement	P2	r300-docs	r2vb-planned-typed-gate-documentation-retirement	The evidence architecture distinguishes planned typed admission from the live R300_R2VB_BUDGET_ESCAPE=spill1 route and its exact-value gate	closed	Does merged main still exhibit r2vb-planned-typed-gate-documentation-retirement?	Search source and evidence documentation for the active environment gate and its scope	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 29 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Documentation presents R300_R2VB_TYPED_SPLIT as the live route while source consumes only a different gate	merged-review-thread-closure-batch-0004	30	PRRT_kwDOR3YK5M6RnHS3	1136	2026-07-16T23:31:27Z	false	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	248	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1136#discussion_r3599454194	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-census-phase-token-contract	P2	r300-docs	r2vb-census-phase-token-contract	The evidence map names the emitted selected-pass-a and selected-pass-b census phase tokens	closed	Does merged main still exhibit r2vb-census-phase-token-contract?	Compare the documented transcript tokens with r3v_r2vb_producer_census output literals	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 30 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Downstream evidence guidance names pass-a or pass-b tokens that the census never emits	merged-review-thread-closure-batch-0004	31	PRRT_kwDOR3YK5M6RnHS4	1136	2026-07-16T23:31:27Z	false	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	99	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1136#discussion_r3599454195	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-force-split-shadow-check	P2	r300	r2vb-force-split-shadow-check	The under-budget force-split memo decision executes its own shadow comparison, and child-process oracle rows cover matching and deliberate-divergence cases	closed	Does merged main still exhibit r2vb-force-split-shadow-check?	Trace the force-split return path through the memo writer and shadow checker under fresh gate caches	offline-source-history	mesa-26-gororoba	src/gallium/drivers/r300/r300_r2vb.c;src/gallium/drivers/r300/tests/r300_r2vb_plan_oracle_test.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 31 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A force-split admission memo can return without incrementally checking its SINGLE-plan shadow precondition	merged-review-thread-closure-batch-0004	32	PRRT_kwDOR3YK5M6RnHS5	1136	2026-07-16T23:31:27Z	false	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	71	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1136#discussion_r3599454196	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-identity-test-registration-claim	P2	r300-docs	r2vb-identity-test-registration-claim	The evidence architecture names only identity calibration that exists and is registered in the current Meson test surface	closed	Does merged main still exhibit r2vb-identity-test-registration-claim?	Resolve each identity-test name from the evidence map to a tracked source and Meson registration	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 32 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A branch-only or absent identity test is counted as reproducible main-branch evidence	merged-review-thread-closure-batch-0004	33	PRRT_kwDOR3YK5M6RnHS6	1136	2026-07-16T23:31:27Z	false	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	208	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1136#discussion_r3599454197	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-oracle-check-coverage-accounting	P2	r300-docs	r2vb-oracle-check-coverage-accounting	The evidence map reports the source-derived CHECK count and explicitly lists planner reason classes the oracle does not cover	closed	Does merged main still exhibit r2vb-oracle-check-coverage-accounting?	Recount CHECK sites and reason-token coverage in the registered planner oracle against the documentation	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 33 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	The evidence map overstates the current CHECK count or claims per-reason coverage while named reason classes remain absent	merged-review-thread-closure-batch-0004	34	PRRT_kwDOR3YK5M6RnHS9	1136	2026-07-16T23:31:27Z	false	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	205	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1136#discussion_r3599454200	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-fp24-proof-status-boundary	P2	r300-docs	r2vb-fp24-proof-status-boundary	The evidence architecture separates the landed FP24 magnitude theorem from the still-open backend accumulation-order obligation	closed	Does merged main still exhibit r2vb-fp24-proof-status-boundary?	Trace each FP24 statement to its proved artifact or explicit pending prerequisite	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 34 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A pending accumulation-order or exact-bound proof is represented as banked evidence	merged-review-thread-closure-batch-0004	35	PRRT_kwDOR3YK5M6RnHS_	1136	2026-07-16T23:31:27Z	false	docs/hardware/rs482-r2vb-producer-plan-evidence-architecture.md	125	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1136#discussion_r3599454202	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
uploader-test-copyright-policy-retirement	P1	governance	uploader-test-copyright-policy-retirement	Current new-file policy requires the SPDX grant and permits copyright lines only for verified legal holders, superseding the reviewed blanket-header requirement	closed	Does merged main still exhibit uploader-test-copyright-policy-retirement?	Inspect the new-file header policy and verify the test retains its SPDX grant without invented attribution	offline-source-history	mesa-26-gororoba	AGENTS.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 35 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Repository policy again requires an unverified or invented copyright holder on every new source file	merged-review-thread-closure-batch-0004	36	PRRT_kwDOR3YK5M6SJFXv	1160	2026-07-20T04:10:52Z	false	src/gallium/auxiliary/util/tests/u_upload_mgr_test.c	1	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1160#discussion_r3611984291	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
uploader-map-failure-oracle-rewrite	P2	util	uploader-map-failure-oracle-rewrite	The original dangling-buffer oracle was replaced by transactional upload rotation and a retained destroyed-record harness that detects duplicate release without allocator luck	closed	Does merged main still exhibit uploader-map-failure-oracle-rewrite?	Inspect replacement-map failure, retry, destroyed-record retention, and duplicate-release verdict paths	offline-source-history	mesa-26-gororoba	src/gallium/auxiliary/util/tests/u_upload_mgr_test.c;src/gallium/auxiliary/util/u_upload_mgr.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 36 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A stale upload buffer can be released twice or the non-ASan oracle depends on touching freed allocator storage to detect it	merged-review-thread-closure-batch-0004	37	PRRT_kwDOR3YK5M6SJFXx	1160	2026-07-20T04:10:52Z	false	src/gallium/auxiliary/util/tests/u_upload_mgr_test.c	62	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1160#discussion_r3611984293	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-output-resource-rebind-ownership	P2	r300	r2vb-output-resource-rebind-ownership	Validation retains the raw output resource in the transaction, and staging plus the producer prologue consume that owned BO independently of later framebuffer rebinds	closed	Does merged main still exhibit r2vb-output-resource-rebind-ownership?	Validate an output resource, rebind a dirty framebuffer, and require the staged relocation to remain the retained output BO	offline-source-history	mesa-26-gororoba	src/gallium/drivers/r300/r300_r2vb.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 37 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A framebuffer rebind after validation changes the BO consumed by staging or the producer output prologue	merged-review-thread-closure-batch-0004	38	PRRT_kwDOR3YK5M6SKFQo	1166	2026-07-20T06:18:04Z	false	src/gallium/drivers/r300/r300_r2vb.c	3874	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1166#discussion_r3612339182	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-output-buffer-extent-validation	P2	r300	r2vb-output-buffer-extent-validation	The producer target is a level-free FP32x4 PIPE_BUFFER with GTT backing and a byte width covering the complete storage footprint	closed	Does merged main still exhibit r2vb-output-buffer-extent-validation?	Exercise non-buffer, leveled, malformed, undersized, wrong-format, and wrong-domain output candidates	offline-source-history	mesa-26-gororoba	src/gallium/drivers/r300/r300_r2vb.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 38 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A surface-view mip or base-resource dimension can authorize writes beyond the actual producer target extent	merged-review-thread-closure-batch-0004	39	PRRT_kwDOR3YK5M6SKFQr	1166	2026-07-20T06:18:04Z	false	src/gallium/drivers/r300/r300_r2vb.c	3838	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1166#discussion_r3612339186	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-validation-retry-cs-reservation	P2	r300	r2vb-validation-retry-cs-reservation	After cs_validate flushes and rearms atoms, staging repeats command-stream reservation before rebuilding the buffer list and retrying validation	closed	Does merged main still exhibit r2vb-validation-retry-cs-reservation?	Force validation failure with dirty-dword growth and require a second capacity reservation before emission	offline-source-history	mesa-26-gororoba	src/gallium/drivers/r300/r300_r2vb.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 39 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A validation-triggered flush can enlarge dirty state without a replacement command-stream capacity check	merged-review-thread-closure-batch-0004	40	PRRT_kwDOR3YK5M6SKo_m	1168	2026-07-20T07:09:35Z	false	src/gallium/drivers/r300/r300_r2vb.c	3960	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1168#discussion_r3612538826	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-caller-command-stream-preservation	P2	r300	r2vb-caller-command-stream-preservation	The flush-injected no-submit capture helper is retired; producer_capture3 runs at the real draw call site without resetting the caller command stream	closed	Does merged main still exhibit r2vb-caller-command-stream-preservation?	Trace capture entry points and confirm no helper consumes a pending caller CS through RADEON_FLUSH_NOOP	offline-source-history	mesa-26-gororoba	src/gallium/drivers/r300/r300_flush.c;src/gallium/drivers/r300/r300_r2vb.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 40 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	An enabled capture path can reset or discard a caller command stream before normal submission	merged-review-thread-closure-batch-0004	41	PRRT_kwDOR3YK5M6SKweM	1169	2026-07-20T07:19:19Z	false	src/gallium/drivers/r300/r300_flush.c	91	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1169#discussion_r3612579851	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-capture-framebuffer-surface-consistency	P2	r300	r2vb-capture-framebuffer-surface-consistency	The active producer capture path uses owned output state and no longer swaps a synthetic framebuffer into dirty atom validation	closed	Does merged main still exhibit r2vb-capture-framebuffer-surface-consistency?	Inspect capture staging for synthetic framebuffer substitution and cross-check output-domain authority	offline-source-history	mesa-26-gororoba	src/gallium/drivers/r300/r300_r2vb.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 41 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Capture validation can pair one framebuffer texture with a missing or stale fb_cbufs surface and domain	merged-review-thread-closure-batch-0004	42	PRRT_kwDOR3YK5M6SKweQ	1169	2026-07-20T07:19:19Z	false	src/gallium/drivers/r300/r300_r2vb.c	4143	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1169#discussion_r3612579856	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r2vb-reserve-flush-dirty-atom-rebudget	P2	r300	r2vb-reserve-flush-dirty-atom-rebudget	Producer staging reserves again after any reserve-triggered or validation-triggered flush so rearmed dirty atoms enter the replacement CS budget	closed	Does merged main still exhibit r2vb-reserve-flush-dirty-atom-rebudget?	Force a nearly full command stream and require post-flush atom growth to be included before buffer-list reconstruction	offline-source-history	mesa-26-gororoba	src/gallium/drivers/r300/r300_r2vb.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 42 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A reserve-triggered flush rearms atoms that emission neither re-masks safely nor includes in a replacement capacity calculation	merged-review-thread-closure-batch-0004	43	PRRT_kwDOR3YK5M6SK5OQ	1170	2026-07-20T07:30:53Z	false	src/gallium/drivers/r300/r300_r2vb.c	4161	Oichkatzelesfrettschen;chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1170#discussion_r3612628686	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
r3v-native-image-single-footprint	P2	r3v	r3v-native-image-single-footprint	The deleted Gallium-backed image lane no longer defines split resources; native images own one object, one footprint, and one checked bound-memory span	closed	Does merged main still exhibit r3v-native-image-single-footprint?	Trace native image creation, memory requirements, binding, and transfer footprint without the retired tile-resource path	offline-source-history	mesa-26-gororoba	src/amd/r300/vulkan/r3v_native_image.c	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 43 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Current native image creation spatially splits a linear image while documentation or binding logic assumes one footprint	merged-review-thread-closure-batch-0004	44	PRRT_kwDOR3YK5M6Ta-dF	1182	2026-07-24T01:06:33Z	false	docs/hardware/rs482-2048-4096-virtualization.md	69	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1182#discussion_r3642307405	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
spdx-only-document-header-policy	P1	governance	spdx-only-document-header-policy	Current policy equips new files with their SPDX license grant and retains copyright only for a verified legal holder, superseding the requested invented project header	closed	Does merged main still exhibit spdx-only-document-header-policy?	Inspect the authoritative new-file and copyright rules against the reviewed document header request	offline-source-history	mesa-26-gororoba	AGENTS.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 44 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A new document is required to invent a project or contributor copyright line to satisfy repository policy	merged-review-thread-closure-batch-0004	45	PRRT_kwDOR3YK5M6Ta-dG	1182	2026-07-24T01:06:33Z	false	docs/hardware/rs482-2048-4096-virtualization.md	1	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1182#discussion_r3642307409	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
rs482-loaded-libgallium-identity	P1	rs482-evidence	rs482-loaded-libgallium-identity	The v2 manifest requires libgallium_path, hash, build identity, and provenance derived from the Mesa artifact loaded by Xorg	closed	Does merged main still exhibit rs482-loaded-libgallium-identity?	Validate source-to-payload-v2 manifests with missing, stale, and complete loaded-Mesa identities	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-stack-manifest.schema.json	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 45 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	A v2 evidence manifest validates while the Xorg-loaded Mesa module path or payload identity is absent	merged-review-thread-closure-batch-0004	46	PRRT_kwDOR3YK5M6TtjCM	1192	2026-07-25T02:59:44Z	false	docs/hardware/rs482-stack-manifest.schema.json	71	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1192#discussion_r3649219826	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
rs482-radeon-ddx-conditional-identity	P2	rs482-evidence	rs482-radeon-ddx-conditional-identity	When active_ddx is radeon, the v2 schema conditionally requires package and provenance data plus the loaded DDX module identity	closed	Does merged main still exhibit rs482-radeon-ddx-conditional-identity?	Run the Radeon-DDX positive fixture and mutations that remove package, provenance, or loaded-module identity	offline-source-history	mesa-26-gororoba	docs/hardware/rs482-stack-manifest.schema.json	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 46 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Two distinct Radeon DDX payloads can produce equally valid v2 manifests without distinguishing loaded-module evidence	merged-review-thread-closure-batch-0004	47	PRRT_kwDOR3YK5M6TtjCO	1192	2026-07-25T02:59:44Z	false	docs/hardware/rs482-stack-manifest.schema.json	26	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1192#discussion_r3649219830	fixed	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
rs482-evidence-repository-authority	P1	governance	rs482-evidence-repository-authority	Current canonical policy assigns RS482 retained manifests, bundles, runners, and host kits to steinmarder-r300, superseding the review's older steinmarder destination	closed	Does merged main still exhibit rs482-evidence-repository-authority?	Compare the root workspace ownership rule with the source-authority document's manifest destination	offline-source-history	mesa-26-gororoba	AGENTS.md;docs/hardware/rs482-source-authority.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 47 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Current policy assigns one RS482 evidence artifact to two canonical sibling repositories	merged-review-thread-closure-batch-0004	48	PRRT_kwDOR3YK5M6TtjCR	1192	2026-07-25T02:59:44Z	false	docs/hardware/rs482-source-authority.md	68	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1192#discussion_r3649219835	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
spdx-only-json-document-header-policy	P1	governance	spdx-only-json-document-header-policy	Current SPDX-only new-file policy supersedes the request to add unverified copyright text or JSON $comment attribution	closed	Does merged main still exhibit spdx-only-json-document-header-policy?	Inspect the authoritative header policy for Markdown and JSON artifacts introduced without a verified legal holder	offline-source-history	mesa-26-gororoba	AGENTS.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 48 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	Repository policy requires invented copyright attribution in Markdown or JSON Schema files	merged-review-thread-closure-batch-0004	49	PRRT_kwDOR3YK5M6TtjCT	1192	2026-07-25T02:59:44Z	false	docs/hardware/rs482-source-authority.md	1	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1192#discussion_r3649219839	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
new-source-spdx-verified-holder-policy	P2	governance	new-source-spdx-verified-holder-policy	The hard and expanded rules align: new source files carry SPDX, while copyright lines remain only when they name a verified legal holder	closed	Does merged main still exhibit new-source-spdx-verified-holder-policy?	Compare the hard AI and copyright rule with the expanded new-file guidance for a single consistent requirement	offline-source-history	mesa-26-gororoba	AGENTS.md	review_thread_batch_capture.py plus source-history audit	static source and Git history	one classified frontier row and one verified closure row	50 rows; 262144 bytes	canonical-review-ledger	gh api graphql; rg; git log; sed	batch rank 49 remains stable	Re-query unresolved; resolve exact ID from merged evidence; re-query resolved; record ledger row	One authoritative section requires a copyright line on every new source while another forbids it absent a verified holder	merged-review-thread-closure-batch-0004	50	PRRT_kwDOR3YK5M6TvpLc	1193	2026-07-25T10:01:25Z	false	AGENTS.md	592	chatgpt-codex-connector	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1193#discussion_r3650000734	superseded	e3cc1217ce4b664a3d23e0441cb0e84e4a03b623	resolved
