corpus_rank	thread_id	pull_request_number	pull_request_state	pull_request_title	pull_request_created_at	pull_request_merged_at	pull_request_merge_commit	thread_created_at	is_outdated	review_path	line	original_line	review_authors	comment_count	first_comment_url	first_comment_sha256	review_commit_oid	original_commit_oid	diff_hunk_sha256	source_anchor	claim_heading	claim_fingerprint
89	PRRT_kwDOR3YK5M6Zdt0l	1610	MERGED	r3v: stage the attended FLOAT_4+FLOAT_2 tuple cell surface	2026-08-15T03:11:44Z	2026-08-15T03:11:58Z	d728839da82e54829f0a2d8005d735c341ed9d95	2026-08-15T03:18:58Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_float2_tuple.c	2	2	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1610#discussion_r3788355052	4986cb84bbdf979576deb688fa16e5f0a812bd4de3aad3634712d4bbef571b11	92ffd991338d79d8f33229ba118f42ff06298405	92ffd991338d79d8f33229ba118f42ff06298405	6d3430620c409bb42b6dbd3973d9dd7ac4a9673be037e1a595fe010545ad167b	original line 2	add real copyright lines to every new file	238483ed477bdc4736a98d484aadf3720e635e205f9abdf560d4950e0da7e825
90	PRRT_kwDOR3YK5M6Zdt0n	1610	MERGED	r3v: stage the attended FLOAT_4+FLOAT_2 tuple cell surface	2026-08-15T03:11:44Z	2026-08-15T03:11:58Z	d728839da82e54829f0a2d8005d735c341ed9d95	2026-08-15T03:18:58Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_float2_tuple.c	356	356	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1610#discussion_r3788355054	ca2da91e58b7def2be6666c2d72218e839e0bebfa1c0532e716b50ded57da452	92ffd991338d79d8f33229ba118f42ff06298405	92ffd991338d79d8f33229ba118f42ff06298405	894e13ec09fc00c086c75118a00be700abcca56905f1cec573d37595dd514eed	original line 356	reserve every readback artifact before submission	6b9317ce8a41eb01eb72c06642a3e31d928ecb4e4ec4f1893d7720a9ecb92c08
91	PRRT_kwDOR3YK5M6ZjF1o	1616	MERGED	r3v: calibrate FLOAT_2 tuple shim queue path	2026-08-15T21:54:26Z	2026-08-15T22:09:04Z	82530aefd8ecc8e129d414fd9ffad9e502f97636	2026-08-15T22:10:39Z	false	src/amd/r300/vulkan/tests/r3v_native_float2_tuple_cell_harness.c	240	240	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1616#discussion_r3790371004	4f2f0317857a31a5b3645f50b90f88537d0ee5028c19531d25db2bcaf6cc8d66	912ba3ea579fff255a8a1512ec573645dd164b58	912ba3ea579fff255a8a1512ec573645dd164b58	185e6720d4d199802ecd0964dabac63efff0141484b2738dcd40e6d379b540bd	original line 240	respect the configured temporary directory	fa712bf4a371796d7e65a4b3bc66a60861da21c8590e94c56fd35b3e33af9b39
92	PRRT_kwDOR3YK5M6Zjitu	1618	MERGED	r300: program the VAP_VF vertex-index bound as a max/min pair	2026-08-15T23:48:18Z	2026-08-15T23:48:30Z	df19f9f8ce039d894ee7bf5ed0158a873b5720e7	2026-08-15T23:53:13Z	false	src/amd/r300/common/r300_pm4_builder.c	143	143	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1618#discussion_r3790537354	b5945ef7b6aaf8d63d3c8190c1e59ab3d7db810910fb002f513fe8d6372b71c4	c3a4a672e6532813f821e8713222b27e88500ff7	c3a4a672e6532813f821e8713222b27e88500ff7	836884efb4ac7944f7e1f8809ca6a76bb366e7e7d2ff85e7cafba91ad9139206	r300 pm4 reloc nop struct r300 pm4 builder b uint32 t payload	accept the full 24 bit vertex index range	459be2ced649fac9ceca63289f1f9b3b5e00bc559d3189acf1bef08cc3ad74e4
93	PRRT_kwDOR3YK5M6Zj7c7	1619	MERGED	r300: extract the two-array BO-fetched R2VB draw body into common	2026-08-16T01:26:20Z	2026-08-16T01:26:31Z	80d2ef69e648b4cd9f7319997a9e777eebbbdf46	2026-08-16T01:30:51Z	false	src/amd/r300/common/r300_r2vb_fetch_pass.c	52	52	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1619#discussion_r3790681005	67b4a3334a031fd38dcdc249dcc33c003db5f57c42f1f0bf35202a626bc75046	815dc0dd2b3a3ae1719018dbfbb12836a74c3ea2	815dc0dd2b3a3ae1719018dbfbb12836a74c3ea2	f0a043e70d44860260227ecda54daa5e6b1e2e7a3b9bd899ecf93853ebae7062	original line 52	reject 65 536 vertices before encoding the draw	f627e642c26ee71fbd318b408028441abe1ca5bbb7c985b6d8a4e0495e32896a
94	PRRT_kwDOR3YK5M6Zj8uP	1620	MERGED	r300: extract the R2VB target prologue and publication tail into common	2026-08-16T01:31:58Z	2026-08-16T01:32:09Z	3a629b5068d7332525037e26755cb9626c05dacb	2026-08-16T01:35:54Z	false	src/amd/r300/common/r300_r2vb_target_state.c	14	14	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1620#discussion_r3790688234	bff69a2e0799b61ed2eead5af91c3859242a7ff5cd95e355c51cf386f097e48f	c1eeb1e338fe6f2c900c8b9c364a064bf9e48054	c1eeb1e338fe6f2c900c8b9c364a064bf9e48054	320145a8fc14c4f438a0b3c7036058a3501d166e98c2cd8bc76ff55f2d0d14af	original line 14	accept the full 13 bit scissor extent domain	f3c4d5760d438a451c3560d76bec9898b1eb60aae07b72bd121460aa57a865e6
95	PRRT_kwDOR3YK5M6Zj9sd	1621	MERGED	r300: add the role-based PM4 fragment composer	2026-08-16T01:34:14Z	2026-08-16T01:34:17Z	e2b1e0203445c81f745e389948639929489693d4	2026-08-16T01:39:45Z	false	src/amd/r300/common/r300_pm4_compose.c	57	57	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693880	c7e9c1ee7d958d381c46a5ca7fb7700da3b44af0d93317e7cb803fcac6398873	7140205b21d6cba5875bb862bc722f20618dcecf	7140205b21d6cba5875bb862bc722f20618dcecf	b496d87e838a542cc5955dd48ee5c6f6267609af1ffe639d8029b9e1dacef781	original line 57	reject writers aliased through the role map	bd66c4b318393366c7803366921c785abe69221d78490bade0bfde1ebab2d572
96	PRRT_kwDOR3YK5M6Zj9sf	1621	MERGED	r300: add the role-based PM4 fragment composer	2026-08-16T01:34:14Z	2026-08-16T01:34:17Z	e2b1e0203445c81f745e389948639929489693d4	2026-08-16T01:39:45Z	false	src/amd/r300/common/r300_pm4_compose.c	82	82	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693882	b9eb37e8e704b82a3fc6526cb98c9db2ab5e56eb668be6349e498c25b4eedf25	7140205b21d6cba5875bb862bc722f20618dcecf	7140205b21d6cba5875bb862bc722f20618dcecf	c1a2fcc9ffe9db99e3d7df4959a2ace80fd0d3d8f06d839996bda8933c48e3e2	original line 82	reject relocation indexes that overflow the payload	0b4c063b938548a1394d23a2090330c2f275937282323984f2b5d703862807f5
97	PRRT_kwDOR3YK5M6Zj9sg	1621	MERGED	r300: add the role-based PM4 fragment composer	2026-08-16T01:34:14Z	2026-08-16T01:34:17Z	e2b1e0203445c81f745e389948639929489693d4	2026-08-16T01:39:45Z	false	src/amd/r300/common/r300_pm4_compose.h	37	37	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693883	5a7108cf86a83eca4f4d3d324530263beaefa8a0d221a69da4a39c1b860bb0e5	7140205b21d6cba5875bb862bc722f20618dcecf	7140205b21d6cba5875bb862bc722f20618dcecf	3a78b45b5430ea0886bbdeedb26338bb7eb6b9152ffcdeb0be1ce9f0afb4e48b	original line 37	ground the kernel resolution claim in its source	277edd9d5435baa359c1b79a5424d0ce25ce9820404327d5bdff540e508a67f9
98	PRRT_kwDOR3YK5M6Zj9si	1621	MERGED	r300: add the role-based PM4 fragment composer	2026-08-16T01:34:14Z	2026-08-16T01:34:17Z	e2b1e0203445c81f745e389948639929489693d4	2026-08-16T01:39:45Z	false	src/amd/r300/common/r300_pm4_compose.c	45	45	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693885	cd2ee8fc43c863a7a1b6788d49c419d1d453c320e118f0b0dff3e4e5dfde6e4d	7140205b21d6cba5875bb862bc722f20618dcecf	7140205b21d6cba5875bb862bc722f20618dcecf	a2aab278e9b11976e687b63be044063596dbc65c4647c833575f65855763db68	original line 45	reject duplicate descriptors for one relocation payload	f21816e561242d67dd4fc1ffa712d8d15a54dc71ab1e2f6dda2e3478fc78e51a
99	PRRT_kwDOR3YK5M6ZkBxx	1622	MERGED	r300: prove composer parity against the re-ingest concatenator	2026-08-16T01:52:40Z	2026-08-16T01:52:47Z	b601657bd195eb90d36fcd62244c2f110ae93273	2026-08-16T01:56:02Z	false	src/amd/r300/common/tests/r300_r2vb_reingest_compose_parity_test.c	109	109	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1622#discussion_r3790717204	9390b034855d9b5914737eda77567e1aeb4e173dfe8f4d2e9675727bd5aed41f	7fc9ca7feebd4ff31d7a18621e3368fa315da63a	7fc9ca7feebd4ff31d7a18621e3368fa315da63a	7f167c7e1402224b9050e82d74a7b18e827430a9ef94cfdefadedc7c6af1429e	original line 109	compare relocation domains in the parity verdict	b9da57e870b810014854493b9b258cf0ef7fae2ddd9d3be4d5e431da512d639e
100	PRRT_kwDOR3YK5M6ZkUvF	1623	MERGED	docs: record the index-pair tuple requalification on silicon	2026-08-16T03:09:33Z	2026-08-16T03:09:40Z	99abd045014a09f65658f7863a2c59805658eba1	2026-08-16T03:13:19Z	false	docs/hardware/r3v-native-attended-float2-tuple-procedure.md	122	122	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1623#discussion_r3790825857	13258aacaea3eea7fa5d6ea414ea42a060c46bc1145d2e09f5dabeb404543bbb	ede11a510ee6fcc25090e99aee9625d5ba5f4574	ede11a510ee6fcc25090e99aee9625d5ba5f4574	6bccb23bae3a8106fa948d230275578a68c18aa4e0a8f17f2c5357b9ee0d82f7	producer cell host test s ndebug assert erasure segfault fixed in	correct the three dword delta description	c2d1ff9b4a41c47d7cde43b12a40736cbd034b390be0e3186cbdf722add238ff
101	PRRT_kwDOR3YK5M6Zm_Mk	1624	MERGED	composed relocation-domain parity assertions	2026-08-16T13:13:19Z	2026-08-16T14:03:34Z	70cb48ff40d83e237df66251480fcc87e9477954	2026-08-16T13:16:49Z	false	src/amd/r300/common/tests/r300_r2vb_reingest_compose_parity_test.c	116	116	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1624#discussion_r3791831680	90f3aa3692f5ce4fe02a89048d4bdac3f72c91fd85990fcbbb237d6ff670defa	ad120ee84d90fe860ab768d88be6170de9e95809	ad120ee84d90fe860ab768d88be6170de9e95809	3c3d0f5012c6ba03a13bc24dc5424c40cb91702704d6e57cbd5aa421c7f64af3	main void	replace the deictic uma target with exact chip identity	2db9f6e0a83a575c7a96a35976a07cf9ee59f7400ada36b3433dbdb520047c9e
102	PRRT_kwDOR3YK5M6ZpvmL	1626	MERGED	r3v: serial status-load submitter state machine on fakes	2026-08-16T21:32:00Z	2026-08-16T21:38:31Z	60e253d0b93b6f203f295fdfc9459de2fa00a3f1	2026-08-16T21:38:07Z	false	src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c	92	92	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879568	8321037e611600a6b53d5b72939cfb790529f6563b848eb409b49f8cb68f6442	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	0084dc1be8c5f8b5f27b416ac517301e141bc98e220b11d7ffb4d9f752b12032	original line 92	reuse the failed sequence number for abort	445f529b3c51edbb661a69a7ec392b6699824128a2921a7741faa7d185447d26
103	PRRT_kwDOR3YK5M6ZpvmN	1626	MERGED	r3v: serial status-load submitter state machine on fakes	2026-08-16T21:32:00Z	2026-08-16T21:38:31Z	60e253d0b93b6f203f295fdfc9459de2fa00a3f1	2026-08-16T21:38:07Z	false	src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c	219	219	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879570	2ad6323cbe218d3f884830c94cfbb218df3ee44f6318054884cba57cc647e523	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	83fbb32b46fd618a7417fd27129fb97ef05db91d3ab2ce18e827ec282af61084	original line 219	require a fresh enter read before every submission	de27534116a5ae7d027f5a0fe535aee8e59830f040946789783eecc57c5c0f1b
104	PRRT_kwDOR3YK5M6ZpvmP	1626	MERGED	r3v: serial status-load submitter state machine on fakes	2026-08-16T21:32:00Z	2026-08-16T21:38:31Z	60e253d0b93b6f203f295fdfc9459de2fa00a3f1	2026-08-16T21:38:07Z	false	src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c	24	24	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879572	0ab9fab244e5295898a9a6db878065382b103def16970d08f2816c920d587f4b	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	3b45fbcbb47e209a43cbdb4d8cc1accfffaf208f796806087fc882a17d23ec6e	original line 24	reject malformed json fields before formatting	345d0c15cc04225a3fdbff95975feef3dec280ca566f662e318513f8699282c8
105	PRRT_kwDOR3YK5M6ZpvmS	1626	MERGED	r3v: serial status-load submitter state machine on fakes	2026-08-16T21:32:00Z	2026-08-16T21:38:31Z	60e253d0b93b6f203f295fdfc9459de2fa00a3f1	2026-08-16T21:38:07Z	false	src/amd/r300/vulkan/tests/r3v_native_status_load_machine_test.c	368	368	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879575	6847e7198cca99b9d067bb6fe4942995444e5e47ebc36ddb51c31a75a8a8350b	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	f08f4c5f24011e71692667eae28fc9d3dd0585f78e1e2b10e0691443504e4d7b	original line 368	fail calibration when transcript writes fail	3c5379f0c7d8e5e1c27dc5a8c6b90f584c359acc4a8145c39d02ea852cf4b22a
106	PRRT_kwDOR3YK5M6ZpvmV	1626	MERGED	r3v: serial status-load submitter state machine on fakes	2026-08-16T21:32:00Z	2026-08-16T21:38:31Z	60e253d0b93b6f203f295fdfc9459de2fa00a3f1	2026-08-16T21:38:07Z	false	src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c	253	253	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879578	efb7c6e30924e93e0ec48b8d6916f3da3b985cdf932499ce0b94398b71c061d6	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	1694d0f23ac090f335ac4e7ed7496f45a5cb5a29	01fc06f7c6f4daa765aebcbf2b629280d338b8442d5f34d1af490c1edb32dadd	original line 253	retain the carrier before aborting on a mismatch	df9198a31a75ce29544ce3391a6fae0dec067dae39bf81d6acb069145ea8d3c3
107	PRRT_kwDOR3YK5M6Zpwd7	1627	MERGED	r300: neutral chip capabilities in the compiler entry points	2026-08-16T21:38:07Z	2026-08-16T21:41:03Z	e2a5b7bf8e69300643d4d6b613022c1001d0303b	2026-08-16T21:40:51Z	false	src/gallium/drivers/r300/r300_screen.c	758	758	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1627#discussion_r3792884541	4406bc165e540892094a579a1678c36663eadbd6375e19b442938d455b98e7fd	dc31439844b8f0808ee090d78ee1543d77610c06	dc31439844b8f0808ee090d78ee1543d77610c06	7b0b301961aab2e4fe321e3dd5f1cd9096b2bfb614046c6fe18a59c218785af0	static void r300 query memory info struct pipe screen pscreen	record discovery for the callback flow claim	2630827220d2b0ccc72736915ce5cf00018ffe97d7ce1eac2e90e475c1d2af75
108	PRRT_kwDOR3YK5M6ZqoN-	1630	MERGED	r3v: serial status-load cell, arming bound, and attended runner	2026-08-17T00:27:37Z	2026-08-17T00:32:08Z	3757172d5357cd91e512d0cbbbf0f066c4caf77b	2026-08-17T00:33:28Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_status_load_float2_tuple.c	675	675	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1630#discussion_r3793211490	83fb24e1415a6689d333516c54fa1fa464f14e002f48e6e165bf1fb8de3ae6a0	56b6a2c37fcf93fef463df56f8d4a60fa586659f	56b6a2c37fcf93fef463df56f8d4a60fa586659f	5011bf2eb26f7c2805aafd1adc51d187548666489f5ff3ff009d508cdf5d5ad1	original line 675	preserve evidence separately for every serial submission	ccbd7da859830f08469d5df054427a23796d03c3c41a722fb7892f76fd856789
109	PRRT_kwDOR3YK5M6ZqoN_	1630	MERGED	r3v: serial status-load cell, arming bound, and attended runner	2026-08-17T00:27:37Z	2026-08-17T00:32:08Z	3757172d5357cd91e512d0cbbbf0f066c4caf77b	2026-08-17T00:33:28Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_status_load_float2_tuple.c	198	198	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1630#discussion_r3793211491	270e81f4da0d3ff2f81c7f70163c6b2b28c85970019a6c94b7610fdb3bcce85c	56b6a2c37fcf93fef463df56f8d4a60fa586659f	56b6a2c37fcf93fef463df56f8d4a60fa586659f	1a195e86527e54c7f237dec6e6c9f865ec6bf42212d88a5b17e64478b523dbc7	original line 198	validate the sampler protocol envelope before arming	6577ace70a7793e227892e2b4ef5d602a7a98eea6f1e2f0a1ca647e90ced92cd
110	PRRT_kwDOR3YK5M6ZqoOA	1630	MERGED	r3v: serial status-load cell, arming bound, and attended runner	2026-08-17T00:27:37Z	2026-08-17T00:32:08Z	3757172d5357cd91e512d0cbbbf0f066c4caf77b	2026-08-17T00:33:28Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_status_load_float2_tuple.c	670	670	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1630#discussion_r3793211493	aa4795de5bbcbe47803594969a77dfe6864d71f4f1866b5068499eaf0fd2e4e6	56b6a2c37fcf93fef463df56f8d4a60fa586659f	56b6a2c37fcf93fef463df56f8d4a60fa586659f	ec52483d459b54906ea3274a99e0ac0a0e07f4e9a8a932c2469acdb9afccd4a4	original line 670	gate the attended run on a drm validation baseline	7120d4fd077359ee97b911c0db244b6361aeb2b8714d44831f0fc9c653470ced
111	PRRT_kwDOR3YK5M6ZrX1D	1631	MERGED	r3v: retain serial-cell evidence per admission instead of refusing resubmission	2026-08-17T02:29:47Z	2026-08-17T02:29:49Z	564eb861bd79084ad014566fdfd0d369fccb6f1b	2026-08-17T02:35:30Z	false	src/amd/r300/vulkan/tests/r3v_native_serial_cell_harness.c	127	127	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1631#discussion_r3793497160	8d4575148a6bfcc889fae843fa589cf7758a0492f0046dc3951afc64be4bf072	89ea14c004b7692f39dabf5a11295cf7efda02b1	89ea14c004b7692f39dabf5a11295cf7efda02b1	e3588221eed5f220ea7ce554ca0cbd5136d505cb2636524f07c40e5a90e2e55a	original line 127	derive the harness directory from an explicit root	6da47c5862b58110bebd74baa3c7da553746fcad49728d62bb057236e0b16080
112	PRRT_kwDOR3YK5M6ZrX1F	1631	MERGED	r3v: retain serial-cell evidence per admission instead of refusing resubmission	2026-08-17T02:29:47Z	2026-08-17T02:29:49Z	564eb861bd79084ad014566fdfd0d369fccb6f1b	2026-08-17T02:35:31Z	false	src/amd/r300/vulkan/r3v_native_queue.c	807	807	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1631#discussion_r3793497163	7815301199aa7e4d038c39ade5d368499f6cbf8e24d12f430e0d4c594acde441	89ea14c004b7692f39dabf5a11295cf7efda02b1	89ea14c004b7692f39dabf5a11295cf7efda02b1	7e4804c72d61d7207c6d09f60cd07b9f68efdb7090d7af942f4f473e595bf59e	r3v native queue submit struct vk queue queue base	attach symbol discovery to the arming claim	4630dac6a04bf21e5ae991d346ea0bcf9b6e6a39e3f9f9980f569c771853d0ab
113	PRRT_kwDOR3YK5M6ZrX1I	1631	MERGED	r3v: retain serial-cell evidence per admission instead of refusing resubmission	2026-08-17T02:29:47Z	2026-08-17T02:29:49Z	564eb861bd79084ad014566fdfd0d369fccb6f1b	2026-08-17T02:35:31Z	false	src/amd/r300/vulkan/r3v_native_queue.c	814	814	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1631#discussion_r3793497167	ecf89ec0c4c1def1db24cccd6de96509c632ecb0b1f636829f58e6555ecc76e7	89ea14c004b7692f39dabf5a11295cf7efda02b1	89ea14c004b7692f39dabf5a11295cf7efda02b1	f2b34c808d3c5bbea18e683d9c2fc09332b064c40bcfd37de646aeaad0aad1e1	r3v native queue submit struct vk queue queue base	bind semantic retention to the submitted cell	4ded0c4ba6575d806500b3960849d7a456ce3ce9762333c3e2c8e0161ef6ec40
114	PRRT_kwDOR3YK5M6ZrX1K	1631	MERGED	r3v: retain serial-cell evidence per admission instead of refusing resubmission	2026-08-17T02:29:47Z	2026-08-17T02:29:49Z	564eb861bd79084ad014566fdfd0d369fccb6f1b	2026-08-17T02:35:31Z	false	src/amd/r300/vulkan/r3v_native_queue.c	923	923	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1631#discussion_r3793497170	0adfa6e1a0312355a0b10509a7a1c1f3ce5a65c1ba166eaaa3c57ec51958031c	89ea14c004b7692f39dabf5a11295cf7efda02b1	89ea14c004b7692f39dabf5a11295cf7efda02b1	321b372b8b3eb3c0820eaab0a50ee4dd12604c3b8908b221dea7a6b407fbaf0c	r3v native queue submit struct vk queue queue base	distinguish refused attempts from admissions	6e445acebf35774c7e38b16683f40d7722aa4158fcbb576e84ef4489d860c43c
115	PRRT_kwDOR3YK5M6Zsg50	1633	MERGED	r3v: hold the burst submission until the census read begins	2026-08-17T05:02:43Z	2026-08-17T05:02:52Z	fb041b5541937a790c971f17cb31807991609d8c	2026-08-17T05:06:54Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_status_load_float2_tuple.c	745	745	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1633#discussion_r3793931168	ea09ea14663f8cf502d84627ead99f5fe0526d514969b86694017b8402f3d2c8	c8d76c8273e157c584dfe2f0d1c52cfad7ec8f21	c8d76c8273e157c584dfe2f0d1c52cfad7ec8f21	16a3865914209b9d71c629c59a0689935e4b96866a760d7d50a155a3b0e4cbf1	main int argc char argv	stop waiting when the sampler has already stopped	80edc85a1c9293bd05609dcf19972b05eebcf39810e2a9cb7545af6ac7cc1b00
116	PRRT_kwDOR3YK5M6Zsg5y	1633	MERGED	r3v: hold the burst submission until the census read begins	2026-08-17T05:02:43Z	2026-08-17T05:02:52Z	fb041b5541937a790c971f17cb31807991609d8c	2026-08-17T05:06:54Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_status_load_float2_tuple.c	745	745	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1633#discussion_r3793931165	b8ce156cee444e76596fcfc5e6d88b2431769eb8664e9f2bad88ea8ea294cc3f	c8d76c8273e157c584dfe2f0d1c52cfad7ec8f21	c8d76c8273e157c584dfe2f0d1c52cfad7ec8f21	16a3865914209b9d71c629c59a0689935e4b96866a760d7d50a155a3b0e4cbf1	main int argc char argv	place the census gate immediately before submission	c4ac516a8983f5e14917767c9e5be68a9e0d244246413b2f82f34d780efb9928
117	PRRT_kwDOR3YK5M6Zs0iX	1634	MERGED	census-absent control declaration for the status-load runner	2026-08-17T05:38:53Z	2026-08-17T05:39:02Z	77266cd7905d19db3ad1bc5d8749f7176e4e4749	2026-08-17T05:42:11Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_status_load_float2_tuple.c	456	456	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1634#discussion_r3794048564	8a63e113baf8ca3497b5a7a09fd27c56ae1b0dff51afc8eefdf08bb906587a27	bc01a3347a9a2526cda37356169be95a9c81f0b3	bc01a3347a9a2526cda37356169be95a9c81f0b3	1d10c60b52f4893760dd6585c88296490d2ac0225a5c98489ffa0454c8405218	main int argc char argv	verify the sampler mode before declaring census absence	010db09a9e4956b6e112eed4c2c607cf1b37de74bd19502744640682cf0f571a
118	PRRT_kwDOR3YK5M6Zs0iZ	1634	MERGED	census-absent control declaration for the status-load runner	2026-08-17T05:38:53Z	2026-08-17T05:39:02Z	77266cd7905d19db3ad1bc5d8749f7176e4e4749	2026-08-17T05:42:12Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_status_load_float2_tuple.c	749	749	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1634#discussion_r3794048569	d685eec95dc35c1133ddd18f3fe501c374c0fd3488a80a318f25dc89ba17bc47	bc01a3347a9a2526cda37356169be95a9c81f0b3	bc01a3347a9a2526cda37356169be95a9c81f0b3	6386f1a5fcbb286f42e2608805364f2e3af32602af0aea55def7d3bd727cdb84	main int argc char argv	synchronize both control legs on the same barrier	e396962e4d2f05ba2e131c775e5d3f7007d27e8825a6409d46152d519cdca4b0
119	PRRT_kwDOR3YK5M6Z6OR5	1635	MERGED	r300/compiler: move the compiler under src/amd	2026-08-17T22:02:58Z	2026-08-17T22:05:14Z	25f47cfc2587ae7d59009f0c9a02ea0338e399ee	2026-08-17T22:08:34Z	false	src/gallium/drivers/r300/r300_r2vb.c	1	1	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1635#discussion_r3799168324	14c8ec2f6bbe0ed77acbbe0d54706a3ba8513930a78aad3fc88ed1c10fbf58ae	ac091fb266f69b89b87a1850487111239a6a6100	ac091fb266f69b89b87a1850487111239a6a6100	5ae1b7c7781b4b61f487d0d2c554b1208d61dc1cce6cb7debd70023b454325a5	original line 1	restore the truncated gallium r300 r2vb source	1d9fcbd69453dbe7b271dacf7f55eb9ea1a3285ca395adca92351b41bd2c5933
120	PRRT_kwDOR3YK5M6Z6OR9	1635	MERGED	r300/compiler: move the compiler under src/amd	2026-08-17T22:02:58Z	2026-08-17T22:05:14Z	25f47cfc2587ae7d59009f0c9a02ea0338e399ee	2026-08-17T22:08:34Z	false	src/amd/r300/vulkan/r3v_pipeline.c	1	1	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1635#discussion_r3799168328	b83b0783ac07ef5b57cc5b2342fcb30bbce5589f1c36461f6cb679f1d8c8dc84	ac091fb266f69b89b87a1850487111239a6a6100	ac091fb266f69b89b87a1850487111239a6a6100	a21868937750e32da65c3d26735221ac69bbec0e5be6de10a90dae5181a8d91f	original line 1	restore the truncated r3v pipeline source	99cb4bec201dbe1d4c62d0ace7aa68c43d9a62a07a31d29a70098d8f42b1abcb
